"","plot_date","full_avg","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"332",2021-11-28,91.236,93.7,95.23,83.59,92.48,91.97,93.05,88.96,90.04,93.61,89.73,NA
"333",2021-11-29,90.93,93.21,95.15,83.27,92.36,91.64,92.65,88.62,89.56,93.38,89.46,NA
"334",2021-11-30,90.613,93.05,95.04,82.96,92.3,91.2,92.13,88.14,89.12,93.18,89.01,NA
"335",2021-12-01,90.278,92.47,94.89,82.77,92.12,90.89,91.59,88.09,88.67,92.93,88.36,NA
"336",2021-12-02,89.854,92.03,94.78,82.35,91.87,90.57,91.09,87.14,88.39,92.48,87.84,NA
"337",2021-12-03,89.448,91.83,94.41,82,91.52,90.12,90.76,86.65,87.87,92,87.32,NA
"338",2021-12-04,89.045,91.67,93.98,81.59,91.18,89.77,90.47,86.1,87.39,91.49,86.81,NA
"339",2021-12-05,88.633,91.3,93.5,81.18,90.93,89.54,89.97,85.54,86.89,90.98,86.5,NA
"340",2021-12-06,88.235,90.87,93.02,80.88,90.9,89.34,89.43,84.99,86.4,90.46,86.06,NA
"341",2021-12-07,87.807,90.42,92.45,80.63,90.85,89.04,88.88,84.37,85.89,90,85.54,NA
"342",2021-12-08,87.509,90.26,92.11,80.4,90.79,88.78,88.41,83.99,85.61,89.71,85.03,NA
"343",2021-12-09,87.054,89.93,91.7,79.85,90.37,88.35,87.88,83.57,85.33,89.23,84.33,NA
"344",2021-12-10,86.596,89.74,90.99,79.42,89.9,87.96,87.35,83.08,84.83,88.72,83.97,NA
"345",2021-12-11,86.158,89.54,90.25,78.96,89.37,87.51,86.9,83.1,84.29,88.2,83.46,NA
"346",2021-12-12,85.549,89.12,89.38,78.49,88.8,87.09,86.35,81.89,83.74,87.67,82.96,NA
"347",2021-12-13,85.048,88.66,88.52,78.04,88.48,86.7,85.8,81.49,83.1,87.15,82.54,NA
"348",2021-12-14,84.585,88.16,87.81,77.79,88.28,86.3,85.25,81.07,82.46,86.7,82.03,NA
"349",2021-12-15,84.155,87.68,87.49,77.62,87.8,85.94,84.69,80.6,81.89,86.3,81.54,NA
"350",2021-12-16,83.705,87.16,87.36,77.21,87.36,85.57,84.12,80.11,81.37,85.78,81.01,NA
"351",2021-12-17,83.235,86.86,86.9,76.74,86.84,85.12,83.6,79.69,80.82,85.3,80.48,NA
"352",2021-12-18,82.749,86.44,86.42,76.25,86.34,84.71,83.09,79.15,80.29,84.85,79.95,NA
"353",2021-12-19,82.239,85.72,85.91,75.87,85.87,84.34,82.5,78.55,79.74,84.43,79.46,NA
"354",2021-12-20,81.76,84.88,85.39,75.58,85.46,84.11,81.93,77.97,79.23,84.04,79.01,NA
"355",2021-12-21,81.346,84.09,85.01,75.53,85.08,83.7,81.49,77.43,78.77,83.87,78.49,NA
"356",2021-12-22,80.942,83.45,84.72,75.51,84.47,83.34,81.02,76.89,78.37,83.67,77.98,NA
"357",2021-12-23,80.578,83.03,84.34,75.48,83.99,83.03,80.57,76.49,77.99,83.33,77.53,NA
"358",2021-12-24,80.318,82.58,84.17,75.59,83.59,82.85,80.2,76.15,77.69,83.05,77.31,NA
"359",2021-12-25,80.169,82.29,84.04,75.81,83.41,82.71,79.92,76.07,77.39,82.91,77.14,NA
"360",2021-12-26,80.003,82.03,83.96,76.14,83.17,82.53,79.63,76.05,76.96,82.74,76.82,NA
"361",2021-12-27,79.634,81.67,83.85,76.28,82.67,82.21,79.19,75.25,76.46,82.39,76.37,NA
"362",2021-12-28,79.279,81.3,83.85,76.28,82.16,81.8,78.72,74.85,75.97,82,75.86,NA
"363",2021-12-29,78.894,80.96,83.78,76.28,81.49,81.38,78.26,74.46,75.44,81.59,75.3,NA
"364",2021-12-30,78.543,80.67,83.61,76.26,80.89,81.09,77.76,74.12,75.02,81.09,74.92,NA
"365",2021-12-31,78.194,80.46,83.41,76.19,80.31,80.74,77.3,73.76,74.57,80.58,74.62,NA
