"","plot_date","full_avg","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"289",2021-10-16,91.875,97.49,93.78,86.85,94.69,80.22,95.15,91.07,85.5,99.13,94.87,71.15
"290",2021-10-17,91.956,97.41,93.86,87,94.73,80.21,95.23,91.42,85.8,99.14,94.76,71.3
"291",2021-10-18,92.062,97.42,93.93,87.12,94.95,80.2,95.28,91.66,86.17,99.15,94.74,71.38
"292",2021-10-19,92.154,97.36,94.01,87.31,95.14,80.12,95.28,91.92,86.51,99.25,94.64,71.48
"293",2021-10-20,92.245,97.3,94.17,87.53,95.2,80.01,95.23,92.18,86.89,99.38,94.56,71.73
"294",2021-10-21,92.335,97.17,94.39,87.71,95.24,79.91,95.19,92.53,87.28,99.4,94.53,71.65
"295",2021-10-22,92.42,97.17,94.72,87.92,95.18,79.86,95.12,92.84,87.45,99.4,94.54,71.64
"296",2021-10-23,92.455,97.17,94.65,88.13,95.11,79.87,95.06,92.99,87.66,99.41,94.5,71.6
"297",2021-10-24,92.501,97.15,94.57,88.28,95.06,79.93,94.93,93.17,87.89,99.43,94.6,71.6
"298",2021-10-25,92.578,97.17,94.5,88.48,95.2,80.01,94.82,93.38,88.02,99.47,94.73,71.44
"299",2021-10-26,92.618,97.14,94.48,88.75,95.33,79.99,94.74,93.47,88.06,99.61,94.61,71.44
"300",2021-10-27,92.627,97.08,94.36,89.05,95.36,79.99,94.68,93.56,88.13,99.71,94.35,71.83
"301",2021-10-28,92.62,96.96,94.13,89.24,95.33,80,94.69,93.87,88.11,99.67,94.2,71.87
"302",2021-10-29,92.581,97.01,93.81,89.39,95.26,79.84,94.8,94.15,87.9,99.57,94.08,71.89
"303",2021-10-30,92.523,97.16,93.24,89.42,95.22,79.82,94.86,94.14,87.86,99.43,94.08,72.03
"304",2021-10-31,92.728,97.22,92.85,89.42,97.25,80.33,94.81,94.08,87.81,99.27,94.24,72.12
"305",2021-11-01,92.667,97.36,92.85,88.24,97.29,80.56,94.76,94.07,87.89,99.23,94.42,72.25
"306",2021-11-02,92.713,97.38,92.85,88.32,97.43,80.54,94.67,94.01,87.91,99.42,94.6,72.01
"307",2021-11-03,92.716,97.47,92.95,88.39,97.43,80.47,94.37,93.94,87.94,99.6,94.6,71.67
"308",2021-11-04,92.701,97.47,93.02,88.35,97.44,80.49,94.13,94.03,88.01,99.68,94.39,71.4
"309",2021-11-05,92.652,97.43,92.95,88.29,97.37,80.56,94.04,94.1,87.97,99.66,94.15,71.19
"310",2021-11-06,92.596,97.41,93.02,88.2,97.24,80.74,93.93,93.82,87.97,99.6,94.03,71.25
"311",2021-11-07,92.547,97.37,92.96,88.22,97.2,81.15,93.5,93.4,88.01,99.65,94.01,71.31
"312",2021-11-08,92.474,97.31,92.93,88.24,97.18,81.55,92.93,93.01,87.94,99.65,94,71.01
"313",2021-11-09,92.381,97.13,92.91,88.29,97.13,81.87,92.33,92.65,87.91,99.7,93.89,70.81
"314",2021-11-10,92.291,97.25,92.9,88.27,97.04,82.01,91.72,92.45,88.04,99.71,93.52,70.59
"315",2021-11-11,92.212,97.26,92.89,88.19,97.01,82.16,91.18,92.26,88.18,99.64,93.35,70.3
"316",2021-11-12,92.112,97.25,92.81,88.06,96.92,82.26,90.7,92.09,88.26,99.53,93.24,69.93
"317",2021-11-13,91.981,97.25,92.61,87.97,96.84,82.45,90.2,91.71,88.26,99.38,93.14,69.95
"318",2021-11-14,91.766,97.1,92.36,87.81,96.73,82.51,89.5,90.96,88.19,99.32,93.18,70.05
"319",2021-11-15,91.621,96.9,92.11,87.61,96.72,82.71,88.94,90.59,88.1,99.27,93.26,69.85
"320",2021-11-16,91.465,96.62,91.8,87.47,96.71,82.8,88.64,90.28,87.84,99.27,93.22,69.53
"321",2021-11-17,91.311,96.35,91.57,87.31,96.53,82.94,88.4,89.96,87.66,99.28,93.11,69.42
"322",2021-11-18,91.197,96.28,91.53,87.13,96.24,83.17,88.14,89.66,87.5,99.22,93.1,69.38
"323",2021-11-19,91.034,96.29,91.41,86.91,95.86,83.25,87.98,89.37,87.11,99.1,93.06,69.52
"324",2021-11-20,90.87,96.36,91.3,86.69,95.43,83.79,87.84,88.92,86.68,98.92,92.77,69.64
"325",2021-11-21,90.613,96.27,91.21,86.22,94.99,83.73,87.72,88.62,86.05,98.7,92.62,69.69
"326",2021-11-22,90.411,96.16,91.09,85.81,94.75,83.58,87.6,88.5,85.49,98.66,92.47,69.41
"327",2021-11-23,90.218,96.05,90.94,85.62,94.59,83.24,87.4,88.36,85.07,98.74,92.17,68.89
"328",2021-11-24,89.993,95.91,90.91,85.47,94.28,82.82,87.12,87.99,84.82,98.8,91.81,68.31
"329",2021-11-25,89.689,95.73,90.9,85.02,93.8,82.42,86.69,87.74,84.6,98.73,91.26,67.69
"330",2021-11-26,89.35,95.63,90.71,84.43,93.29,82.08,86.35,87.4,84.25,98.73,90.63,67.1
"331",2021-11-27,89.038,95.63,90.54,83.93,92.9,81.82,86.02,86.82,83.87,98.82,90.03,66.62
"332",2021-11-28,88.669,95.45,90.21,83.36,92.6,81.61,85.24,86.26,83.53,98.89,89.54,66.14
"333",2021-11-29,88.245,95.34,89.7,82.87,92.23,81.48,84.25,85.46,83.27,98.9,88.95,65.41
"334",2021-11-30,87.684,95.24,89.03,82.63,91.9,81.01,83.34,83.66,83.01,98.8,88.22,64.82
"335",2021-12-01,87.274,95.08,88.57,82.34,91.43,80.84,82.68,82.83,82.95,98.63,87.39,64.43
"336",2021-12-02,86.854,95.09,88.09,81.88,90.55,80.75,82.01,82.2,82.99,98.48,86.5,63.94
"337",2021-12-03,86.358,94.9,86.9,81.25,89.66,80.64,81.41,81.66,82.98,98.44,85.74,63.31
"338",2021-12-04,85.879,94.75,86.16,80.54,88.74,80.57,80.72,81.09,82.77,98.34,85.11,62.95
"339",2021-12-05,85.435,94.43,85.93,80.04,88.04,80.48,79.8,80.53,82.41,98.15,84.54,62.6
"340",2021-12-06,84.952,94.01,84.71,79.45,87.7,80.42,78.88,80.06,82.26,97.97,84.06,61.95
"341",2021-12-07,84.534,93.66,83.65,79.06,87.36,80.35,78.08,79.53,82.21,98.07,83.37,61.39
"342",2021-12-08,84.191,93.43,82.82,78.84,86.8,80.28,77.53,78.94,82.26,98.23,82.78,60.81
"343",2021-12-09,83.778,93.22,82.09,78.45,86.11,80.14,77.02,78.32,82.27,98.18,81.98,60.14
"344",2021-12-10,83.307,93.02,81.09,78.08,85.57,79.84,76.68,77.63,82.03,98,81.13,59.56
"345",2021-12-11,82.824,92.71,80.18,77.7,85.07,79.5,76.39,76.85,81.62,97.78,80.44,59.21
"346",2021-12-12,82.323,92.45,79.17,77.27,84.63,79.34,75.88,75.82,81.07,97.6,80,59.04
"347",2021-12-13,81.809,92.01,78.08,76.77,84.38,79.22,75.26,74.79,80.49,97.43,79.66,NA
"348",2021-12-14,81.388,91.68,77.39,76.53,84.13,78.9,74.73,73.98,79.88,97.43,79.23,NA
"349",2021-12-15,81.023,91.04,77.21,76.37,83.66,78.63,74.18,73.22,79.41,97.47,79.04,NA
"350",2021-12-16,80.672,90.69,77.13,76.09,83.15,78.42,73.63,72.63,78.91,97.39,78.68,NA
"351",2021-12-17,80.341,90.43,77,75.71,82.69,78.39,73.17,72.02,78.31,97.33,78.36,NA
"352",2021-12-18,80.032,90.15,76.85,75.32,82.48,78.42,72.8,71.16,77.86,97.24,78.04,NA
"353",2021-12-19,79.726,89.69,76.65,75.03,82.39,78.61,72.2,70.12,77.44,97.25,77.88,NA
"354",2021-12-20,79.395,89.11,76.36,74.67,82.25,78.77,71.48,69.28,77.13,97.24,77.66,NA
"355",2021-12-21,78.942,88.74,74.39,74.39,82.09,78.8,70.83,68.57,77.01,97.3,77.3,NA
"356",2021-12-22,78.743,88.64,74.24,74.19,81.9,78.82,70.32,67.86,76.96,97.35,77.15,NA
"357",2021-12-23,78.631,88.64,74.21,73.94,81.79,78.86,69.95,67.68,76.88,97.38,76.98,NA
"358",2021-12-24,78.537,88.33,74.15,73.88,81.72,78.88,69.79,67.63,76.73,97.43,76.83,NA
"359",2021-12-25,78.473,88.28,74.2,73.82,81.57,78.93,69.8,67.52,76.54,97.5,76.57,NA
"360",2021-12-26,78.353,88.23,74.2,73.69,81.28,79.03,69.69,67.29,76.31,97.55,76.26,NA
"361",2021-12-27,78.131,88.13,74.07,73.47,80.93,79.08,69.34,66.92,75.99,97.48,75.9,NA
"362",2021-12-28,77.869,88.05,74.03,73.34,80.47,79.01,68.97,66.4,75.63,97.39,75.4,NA
"363",2021-12-29,77.594,87.91,74.07,73.17,79.82,78.91,68.48,65.96,75.49,97.28,74.85,NA
"364",2021-12-30,77.315,87.71,74.1,72.87,79.09,78.81,67.88,65.76,75.53,97.13,74.27,NA
"365",2021-12-31,77.157,87.6,74.09,72.68,78.66,79.05,67.41,65.8,75.51,97.05,73.72,NA
