"","plot_date","full_avg","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"258",2021-09-15,93.771,97.55,97.81,97.18,96.46,91.03,91.4,95.42,84.81,97.98,88.07,52.35
"259",2021-09-16,93.978,97.57,97.94,97.19,96.46,91.47,91.46,95.7,85.43,98.14,88.42,52.53
"260",2021-09-17,94.074,97.67,98.06,97.26,96.46,91.85,91.59,96,86.01,98.29,87.55,52.9
"261",2021-09-18,94.247,97.84,98.01,97.31,96.46,92.16,91.81,96.05,86.41,98.46,87.96,53.39
"262",2021-09-19,94.405,97.94,98,97.32,96.45,92.61,91.98,96.1,86.86,98.48,88.31,53.87
"263",2021-09-20,94.546,97.93,97.9,97.4,96.51,93.05,92.08,96.2,87.28,98.45,88.66,54.13
"264",2021-09-21,94.304,97.95,97.98,97.48,96.62,93.43,92.29,92.02,87.7,98.64,88.93,54.43
"265",2021-09-22,95.062,98.08,98.11,97.52,96.66,93.73,98.09,92.24,88.11,98.89,89.19,NA
"266",2021-09-23,95.205,98.08,98.14,97.47,96.62,93.98,98.25,92.58,88.53,98.99,89.41,NA
"267",2021-09-24,95.348,98.13,98.12,97.45,96.61,94.02,98.53,92.93,88.82,99.13,89.74,NA
"268",2021-09-25,95.503,98.32,98.04,97.52,96.66,94.05,98.83,93.13,89.05,99.28,90.15,NA
"269",2021-09-26,95.704,98.44,97.93,97.64,96.8,94.13,99,93.53,89.6,99.42,90.55,NA
"270",2021-09-27,95.853,98.41,97.87,97.74,97.01,94.15,99.08,93.77,90.02,99.6,90.88,NA
"271",2021-09-28,96.003,98.45,98.03,97.92,97.23,94.1,99.17,94.07,90.39,99.81,90.86,NA
"272",2021-09-29,96.14,98.57,98.24,98.14,97.26,94.11,99.13,94.31,90.82,100,90.82,NA
"273",2021-09-30,96.255,98.67,98.41,98.21,97.35,94.18,99.17,94.4,91.23,100,90.93,NA
"274",2021-10-01,96.306,98.7,98.43,98.25,97.37,94.26,99.18,94.47,91.39,100,91.01,NA
"275",2021-10-02,96.372,98.74,98.44,98.33,97.45,94.35,99.2,94.58,91.58,99.91,91.14,NA
"276",2021-10-03,96.397,98.73,98.42,98.37,97.5,94.49,99.22,94.65,91.74,99.6,91.25,NA
"277",2021-10-04,96.423,98.75,98.39,98.37,97.55,94.66,99.23,94.66,91.9,99.3,91.42,NA
"278",2021-10-05,96.621,98.91,98.43,98.43,97.65,94.78,99.16,96.09,92.12,99.26,91.38,NA
"279",2021-10-06,96.649,98.99,98.47,98.46,97.6,94.94,99,96.09,92.36,99.18,91.4,NA
"280",2021-10-07,96.65,98.98,98.47,98.47,97.53,95.08,98.89,96.13,92.58,99,91.37,NA
"281",2021-10-08,96.678,99.03,98.49,98.48,97.46,95.19,98.85,96.2,92.75,98.96,91.37,NA
"282",2021-10-09,96.698,99.11,98.53,98.39,97.47,95.32,98.81,96.23,92.86,98.8,91.46,NA
"283",2021-10-10,96.47,99.12,98.58,98.4,97.38,95.46,98.65,96.23,93.04,96.15,91.69,NA
"284",2021-10-11,96.398,99.08,98.62,98.36,97.41,95.6,98.33,96.22,93.24,96.01,91.11,NA
"285",2021-10-12,96.418,99.11,98.65,98.36,97.46,95.6,98.27,96.27,93.45,96.07,90.94,NA
"286",2021-10-13,96.271,99.19,98.71,98.38,97.45,95.52,98.25,96.28,93.65,96.25,89.03,NA
"287",2021-10-14,96.219,99.32,98.77,98.34,97.29,95.34,98.1,96.36,93.85,96.19,88.63,NA
"288",2021-10-15,96.168,99.31,98.77,98.27,97.25,95.11,98.13,96.48,94,96.18,88.18,NA
"289",2021-10-16,96.136,99.42,98.72,98.26,97.24,94.96,98.22,96.57,94.14,96.17,87.66,NA
"290",2021-10-17,96.099,99.41,98.63,98.25,97.2,94.86,98.15,96.64,94.28,96.18,87.39,NA
"291",2021-10-18,96.063,99.4,98.59,98.25,97.25,94.75,97.89,96.65,94.42,96.18,87.25,NA
"292",2021-10-19,96.005,99.38,98.6,98.23,97.35,94.61,97.6,96.7,94.52,96.2,86.86,NA
"293",2021-10-20,95.949,99.32,98.61,98.23,97.36,94.32,97.26,96.72,94.7,96.26,86.71,NA
"294",2021-10-21,95.891,99.26,98.63,98.23,97.3,94.04,96.93,96.79,94.89,96.25,86.59,NA
"295",2021-10-22,95.853,99.28,98.58,98.27,97.24,93.89,96.74,96.85,95.04,96.23,86.41,NA
"296",2021-10-23,95.795,99.31,98.55,98.22,97.18,93.82,96.54,96.73,95.15,96.2,86.25,NA
"297",2021-10-24,95.801,99.29,98.55,98.19,97.17,93.86,96.27,96.76,95.28,96.2,86.44,NA
"298",2021-10-25,95.793,99.21,98.53,98.16,97.2,93.87,96.03,96.81,95.32,96.22,86.58,NA
"299",2021-10-26,95.748,99.09,98.49,98.16,97.27,93.74,95.8,96.77,95.34,96.29,86.53,NA
"300",2021-10-27,95.695,99.01,98.49,98.2,97.27,93.63,95.56,96.76,95.35,96.3,86.38,NA
"301",2021-10-28,95.62,98.81,98.45,98.14,97.18,93.49,95.48,96.72,95.34,96.23,86.36,NA
"302",2021-10-29,95.528,98.86,98.32,97.98,97.07,93.39,95.55,96.69,95.14,95.99,86.29,NA
"303",2021-10-30,95.581,98.92,98.29,97.83,97.08,93.23,95.6,96.46,96.41,95.66,86.33,NA
"304",2021-10-31,95.524,98.92,98.3,97.7,97.1,93.21,95.58,96.24,96.24,95.37,86.58,NA
"305",2021-11-01,95.484,98.98,98.29,97.64,97.15,92.98,95.49,96.23,96.18,95.22,86.68,NA
"306",2021-11-02,95.452,98.99,98.29,97.61,97.21,92.69,95.19,96.18,96.1,95.31,86.95,NA
"307",2021-11-03,95.367,99.03,98.28,97.62,97.11,92.36,94.69,96.17,96.08,95.37,86.96,NA
"308",2021-11-04,95.261,99.06,98.31,97.44,97.05,92.16,94.14,96.21,96.08,95.4,86.76,NA
"309",2021-11-05,95.182,99.13,98.29,97.41,96.95,91.93,93.83,96.26,96.02,95.37,86.63,NA
"310",2021-11-06,95.094,99.19,98.29,97.34,96.77,91.86,93.48,96.03,96.05,95.35,86.58,NA
"311",2021-11-07,94.956,99.18,98.26,97.38,96.68,91.73,92.72,95.72,96.08,95.26,86.55,NA
"312",2021-11-08,94.755,99.12,98.24,97.17,96.7,91.61,91.81,95.32,96.04,94.97,86.57,NA
"313",2021-11-09,94.598,99.11,98.27,97.14,96.71,91.39,91.09,95.05,96.05,94.75,86.42,NA
"314",2021-11-10,94.466,99.06,98.33,97.12,96.61,91.37,90.46,94.82,96.1,94.51,86.28,NA
"315",2021-11-11,94.364,99.03,98.41,97.03,96.6,91.38,90.07,94.58,96.19,94.1,86.25,NA
"316",2021-11-12,94.193,99.04,98.4,96.99,96.5,91.34,89.21,94.27,96.22,93.73,86.23,NA
"317",2021-11-13,94.017,99.03,98.4,96.85,96.39,91.42,88.64,93.77,96.19,93.33,86.15,NA
"318",2021-11-14,93.834,98.99,98.38,96.83,96.38,91.33,87.96,93.22,96.15,92.86,86.24,NA
"319",2021-11-15,93.643,98.86,98.27,96.72,96.4,91.45,87.35,92.58,96.05,92.36,86.39,NA
"320",2021-11-16,93.486,98.74,98.18,96.6,96.41,91.47,87.08,92.14,95.85,91.97,86.42,NA
"321",2021-11-17,93.286,98.44,98.19,96.56,96.42,91.37,86.69,91.67,95.53,91.58,86.41,NA
"322",2021-11-18,93.08,98.19,98.22,96.39,96.34,91.28,86.26,91.36,95.23,91.08,86.45,NA
"323",2021-11-19,92.873,98.21,98.12,96.17,96.28,91.06,85.84,91.03,95.15,90.48,86.39,NA
"324",2021-11-20,92.467,98.24,98.08,95.89,96.22,90.71,85.42,90.39,94.14,89.39,86.19,NA
"325",2021-11-21,92.166,98.17,98,95.54,96.14,90.34,85.04,89.96,93.62,88.72,86.13,NA
"326",2021-11-22,91.898,97.92,97.91,95.35,96.17,89.85,84.76,89.66,93.06,88.22,86.08,NA
"327",2021-11-23,91.626,97.79,97.88,95.24,96.26,89.11,84.35,89.22,92.49,87.91,86.01,NA
"328",2021-11-24,91.301,97.62,97.88,95.09,96.02,88.4,83.88,88.71,91.96,87.67,85.78,NA
"329",2021-11-25,90.969,97.55,97.92,94.82,95.75,87.81,83.16,88.32,91.5,87.36,85.5,NA
"330",2021-11-26,90.651,97.52,97.88,94.49,95.56,87.3,82.41,87.94,90.91,87.23,85.27,NA
"331",2021-11-27,90.314,97.57,97.78,94.26,95.34,86.74,81.79,87.29,90.42,87.03,84.92,NA
"332",2021-11-28,89.976,97.4,97.73,93.85,95.27,86.44,81.01,86.71,90.08,86.81,84.46,NA
"333",2021-11-29,89.595,97.33,97.48,93.35,95.23,86.23,80.03,85.97,89.95,86.47,83.91,NA
"334",2021-11-30,89.201,97.15,97.07,93.24,95.22,85.81,79.03,85.31,89.9,86.07,83.21,NA
"335",2021-12-01,88.798,96.87,96.86,93.08,95.05,85.33,78.31,84.47,89.82,85.64,82.55,NA
"336",2021-12-02,88.4,96.67,96.62,92.61,94.8,84.9,77.56,83.71,89.86,85.16,82.11,NA
"337",2021-12-03,87.994,96.62,96.4,92.18,94.41,84.4,76.76,83.08,89.88,84.72,81.49,NA
"338",2021-12-04,87.579,96.61,96.35,91.85,94.17,83.95,75.89,82.29,89.58,84.1,81,NA
"339",2021-12-05,87.092,96.31,96.21,91.54,93.82,83.5,74.81,81.62,89.29,83.37,80.45,NA
"340",2021-12-06,86.268,96,95.89,91.21,93.58,83.09,73.73,80.99,85.46,82.84,79.89,NA
"341",2021-12-07,86.252,95.77,95.41,91.09,93.3,82.65,72.94,80.17,89.24,82.65,79.3,NA
"342",2021-12-08,85.837,95.48,95.06,91.02,92.74,82.19,72.34,79.22,89.15,82.59,78.58,NA
"343",2021-12-09,85.456,95.27,94.84,90.86,92.2,81.7,71.99,78.47,89.1,82.29,77.84,NA
"344",2021-12-10,85.026,95.08,94.48,90.62,91.83,81.06,71.82,77.71,88.74,81.81,77.11,NA
"345",2021-12-11,84.535,94.89,94.07,90.27,91.38,80.44,71.64,76.75,88.23,81.33,76.35,NA
"346",2021-12-12,84.015,94.7,93.63,89.97,91.13,79.93,71.17,75.75,87.2,80.78,75.89,NA
"347",2021-12-13,83.562,94.45,93.1,89.63,90.77,79.45,70.77,74.72,86.9,80.29,75.54,NA
"348",2021-12-14,83.112,94.24,92.71,89.43,90.36,78.87,70.21,73.98,86.06,79.97,75.29,NA
"349",2021-12-15,82.64,94.05,92.42,89.31,89.9,78.33,69.38,73.12,85.35,79.69,74.85,NA
"350",2021-12-16,82.198,93.9,92.11,89.16,89.57,77.9,68.4,72.46,84.67,79.38,74.43,NA
"351",2021-12-17,81.798,93.69,91.71,88.89,89.25,77.57,67.69,71.86,83.99,79.2,74.13,NA
"352",2021-12-18,81.412,93.58,91.3,88.65,89.13,77.23,67.01,70.92,83.41,78.98,73.91,NA
"353",2021-12-19,81.02,93.23,90.96,88.46,88.68,76.95,66.09,70.04,83.02,78.94,73.83,NA
"354",2021-12-20,80.672,93,90.73,88.33,88.35,76.67,65.09,69.31,82.67,78.86,73.71,NA
"355",2021-12-21,80.347,92.67,90.52,88.28,88.08,76.32,64.16,68.68,82.5,78.76,73.5,NA
"356",2021-12-22,80.075,92.45,90.33,88.23,87.87,76.08,63.48,68.16,82.34,78.63,73.18,NA
"357",2021-12-23,79.885,92.33,90.21,88.24,87.77,75.77,62.79,67.87,82.2,78.54,73.13,NA
"358",2021-12-24,79.726,92.22,90.04,88.16,87.75,75.46,62.54,67.66,82.08,78.47,72.88,NA
"359",2021-12-25,79.591,92.19,89.94,88.15,87.7,75.21,62.53,67.36,81.84,78.42,72.57,NA
"360",2021-12-26,79.347,92.11,89.8,88.06,87.35,75,62.24,66.89,81.56,78.22,72.24,NA
"361",2021-12-27,79.007,91.97,89.62,88.05,86.75,74.78,61.71,66.3,81.13,77.9,71.86,NA
"362",2021-12-28,78.624,91.87,89.47,88.01,86.03,74.39,60.96,65.68,80.91,77.52,71.4,NA
"363",2021-12-29,78.186,91.61,89.33,88.05,85.15,73.96,59.93,64.9,80.96,77.15,70.82,NA
"364",2021-12-30,77.843,91.45,89.17,88.06,84.56,73.54,59.02,64.56,81.01,76.83,70.23,NA
"365",2021-12-31,77.548,91.39,88.99,88.03,84,73.11,58.24,64.52,81.04,76.52,69.64,NA
