"","plot_date","full_avg","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"315",2021-11-11,88.995,90.88,87.27,82.48,92.65,85.37,87.55,73.03,93.23,98.47,99.02,NA
"316",2021-11-12,88.726,90.83,86.68,82.12,92.37,85.16,87.26,72.86,93.15,98.21,98.62,NA
"317",2021-11-13,88.461,90.64,86.17,81.81,92.15,84.93,87.01,72.48,93.09,97.96,98.37,NA
"318",2021-11-14,88.156,90.25,85.7,81.42,91.98,84.63,86.62,71.99,93,97.53,98.44,NA
"319",2021-11-15,87.857,89.8,85.19,80.97,91.84,84.5,86.33,71.53,92.78,97.08,98.55,NA
"320",2021-11-16,87.524,89.34,84.74,80.54,91.69,84.24,86.03,71.11,92.5,96.71,98.34,NA
"321",2021-11-17,87.184,88.86,84.35,80.15,91.35,83.91,85.72,70.71,92.38,96.35,98.06,NA
"322",2021-11-18,86.867,88.59,84.01,79.65,91.03,83.58,85.44,70.4,92.21,95.83,97.93,NA
"323",2021-11-19,86.486,88.37,83.51,79.14,90.72,83.38,85.15,70.06,91.67,95.18,97.68,NA
"324",2021-11-20,86.034,88.28,83.04,78.54,90.4,83.06,84.98,69.66,90.84,94.37,97.17,NA
"325",2021-11-21,85.577,87.91,82.57,77.83,90.13,82.74,84.82,69.34,90.03,93.55,96.85,NA
"326",2021-11-22,85.12,87.53,82.04,77.09,89.98,82.17,84.61,69.1,89.14,93.08,96.46,NA
"327",2021-11-23,84.707,87.12,81.55,76.61,89.89,81.38,84.28,68.88,88.36,93.16,95.84,NA
"328",2021-11-24,84.31,86.61,81.25,76.23,89.63,80.52,83.91,68.66,87.95,93.21,95.13,NA
"329",2021-11-25,83.877,86.1,81.01,75.6,89.31,79.79,83.46,68.46,87.52,93.08,94.44,NA
"330",2021-11-26,83.419,85.63,80.79,74.83,88.92,79.07,83.1,68.15,86.85,93.11,93.74,NA
"331",2021-11-27,82.951,85.21,80.43,74.02,88.59,78.34,82.72,67.61,86.19,93.31,93.09,NA
"332",2021-11-28,82.474,84.75,79.96,73.23,88.28,77.77,82.08,67.09,85.66,93.42,92.5,NA
"333",2021-11-29,82.013,84.34,79.41,72.6,88.02,77.39,81.32,66.49,85.33,93.42,91.81,NA
"334",2021-11-30,81.514,83.96,78.75,72.15,87.69,76.79,80.57,65.86,84.93,93.49,90.95,NA
"335",2021-12-01,80.98,83.58,78.09,71.72,87.01,76.16,79.78,65.22,84.78,93.51,89.95,NA
"336",2021-12-02,80.41,83.2,77.5,71.18,86.34,75.54,79.06,64.61,84.83,92.89,88.95,NA
"337",2021-12-03,79.808,83.03,76.8,70.41,85.55,74.94,78.42,64.02,84.69,92.12,88.1,NA
"338",2021-12-04,79.231,83,76.16,69.69,84.8,74.43,77.78,63.35,84.5,91.39,87.21,NA
"339",2021-12-05,78.655,82.64,75.41,69.06,84.09,74.01,77.1,62.79,84.21,90.68,86.56,NA
"340",2021-12-06,78.108,82.26,74.51,68.42,83.43,73.71,76.51,62.16,83.9,90.25,85.93,NA
"341",2021-12-07,77.574,81.9,73.67,67.9,82.79,73.22,75.93,61.5,83.59,90.16,85.08,NA
"342",2021-12-08,77.098,81.56,73.03,67.41,82.15,72.73,75.28,60.96,83.36,90.29,84.21,NA
"343",2021-12-09,76.497,81.19,72.45,66.72,81.36,72.17,74.73,60.37,83.06,89.87,83.05,NA
"344",2021-12-10,75.888,80.84,71.74,65.94,80.62,71.5,74.25,59.96,82.23,89.7,82.1,NA
"345",2021-12-11,75.193,80.49,70.9,65.17,79.98,70.88,73.75,59.44,81.43,88.57,81.32,NA
"346",2021-12-12,74.487,79.95,69.89,64.4,79.45,70.46,72.99,58.75,80.46,87.86,80.66,NA
"347",2021-12-13,73.871,79.46,68.97,63.7,79.03,70.02,72.31,58.15,79.49,87.52,80.06,NA
"348",2021-12-14,73.315,78.98,68.37,63.15,78.55,69.44,71.6,57.67,78.36,87.69,79.34,NA
"349",2021-12-15,72.827,78.41,67.88,62.73,77.91,68.95,70.98,57.12,77.64,87.9,78.75,NA
"350",2021-12-16,72.364,77.8,67.4,62.26,77.42,68.57,70.41,56.76,77.07,87.77,78.18,NA
"351",2021-12-17,71.9,77.21,66.86,61.79,76.93,68.32,69.87,56.38,76.38,87.64,77.62,NA
"352",2021-12-18,71.41,76.57,66.31,61.42,76.51,68,69.29,55.83,75.52,87.51,77.14,NA
"353",2021-12-19,70.959,75.86,65.69,60.98,76.13,68.02,68.52,55.24,74.75,87.5,76.9,NA
"354",2021-12-20,70.527,75.25,65.18,60.49,75.73,67.97,67.79,54.73,74.04,87.5,76.59,NA
"355",2021-12-21,70.145,74.67,64.72,60.09,75.32,67.76,67.16,54.3,73.66,87.6,76.17,NA
"356",2021-12-22,69.829,74.11,64.34,59.8,74.82,67.62,66.51,53.95,73.56,87.75,75.83,NA
"357",2021-12-23,69.543,73.6,64.05,59.55,74.36,67.37,65.99,53.75,73.47,87.65,75.64,NA
"358",2021-12-24,69.283,73.05,63.78,59.33,74.05,67.22,65.7,53.54,73.21,87.69,75.26,NA
"359",2021-12-25,69.034,72.45,63.56,59.16,73.71,67.12,65.52,53.29,73.05,87.73,74.75,NA
"360",2021-12-26,68.689,71.77,63.28,58.83,73.33,67.04,65.22,52.96,72.62,87.68,74.16,NA
"361",2021-12-27,68.301,71.11,63.02,58.66,72.88,66.9,64.68,52.61,72.01,87.53,73.61,NA
"362",2021-12-28,67.842,70.49,62.73,58.47,72.25,66.59,64.03,52.11,71.5,87.37,72.88,NA
"363",2021-12-29,67.367,69.93,62.51,58.18,71.41,66.28,63.41,51.7,71.14,86.95,72.16,NA
"364",2021-12-30,66.931,69.39,62.24,57.85,70.76,66.03,62.79,51.58,70.97,86.3,71.4,NA
"365",2021-12-31,66.531,69.1,61.95,57.65,70.16,65.73,62.14,51.45,70.74,85.75,70.64,NA
